health_facility:type,office,healthcare:speciality,building:part,social_facility,name:ca,addr:housenumber,created_by,name:de,source,emergency_telephone_code,addr:village,addr:street:ca,contact:website,fax,short_name:es,short_name,building:roof,leisure,municipio,addr:street,source:name,fixme,name:en,contact:fax,name,wheelchair:description,level,catastro:ref:street,addr:postcode,roof:material,name:etymology:wikidata,roof:orientation,source:geometry:date,name:eu,disused,name:es,int_name,designation,owner,loc_name,name:ast,description,network,lon,ine:municipio,access,mapillary,brand:wikidata,mappinggroup,ref,email,highway,entidad,barrier,contact:email,addr:province,roof:shape,building:use,addr:city:ca,air_conditioning,emergency,b5m:urlOrto,addr:city,building:cladding,toilets:wheelchair,building:facade:material,image,roof:colour,layer,height,lat,alt_name,operator,ele,brand:wikipedia,fee,area,opening_hours,contact:phone,addr:housename,parroquia,catastro:ref,start_date,website,entrance,nohousenumber,source:date,phone,source:data,old_name,smoking,architect,landuse,source:amenity,wheelchair,history,amenity,operator:type,source:geometry,addr:hamlet,addr:unit,source:opening_hours,building:level,wikidata,addr:street:es,sport,medical_system:western,addr:district,building:levels,note,phone_1,b5m:url,source:addr,building:material,fence_type,emergency_phone,b5m:id,short_name:gl,date,local_code,03_tr_E_ID,building:shape,building,building:colour,addr:city:es,roof:levels,addr:place,name:gl,building:levels:underground,healthcare,addr:country,urgency
,,,yes,,,83,,,,,,,,,,,,,,Vía Complutense,,,,,Asepeyo,,,,28805,,,,,,,,,,,,,,,-3.3567876,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4886155,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Atención Primaria,,,,,,,,,,,,,,,,,,,-5.2472566,,,,,,,,,,,,,,,,,,,,,,,,,,,41.7586464,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,7,,,B5M,,,,,,,,,,,Jose Artetxe kalea,,,Centro de Salud de Azpeitia,,Azpeitiako Osasun Zentroa,,,,20730,,,,,,,,,,,,,,,-2.2684419,,,,,,,,,,,,,,,,,,,,,,,,,,,43.1815280,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Batec,,,,,,,,,,,,,,,,,,,2.0904945,,,,,,,,,,,,,,,,,,,,,,,,,,,41.3268746,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Bayés Clínica,,,,,,,,,,,,,,,,,,,2.2558282,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9347899,Clínica de Vic. Edifici A,Bayés,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,clinic,,
,,,,,,67,,,,,,,,,,,,,,Galtzaraborda etorbidea,,,Ambulatorio de Beraun,,Beraungo Anbulategia,,,,20100,,,,,,,,,,,,,,,-1.9109312,,,,,,,,,,,,,,,,,,,,,,,,,,,43.3139968,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,Avenida Galtzaraborda,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Bermeoko Anbulategia,,,,,,,,,,,Ambulatorio de Bermeo,,,,,,,,-2.7229126,,,,,,,,,,,,,,,,,yes,,,,,,,,,,43.4217486,,,,,,,,,,,,,,,,,+34 94 602 90 50,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Blanca Paloma,,,,,,,,,,,,,,,,,,,-6.9395342,,,,,,,,,,,,,,,,,yes,,,,,,,,,,37.2798548,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,Q30269901,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Bola Azul,,,,,,,,,,,,,,,,,,,-2.4519618,,,,,,,,,,,,,,,,,,,,,,,,,,,36.8488097,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,
,,general,,,,,,,,,,,,,,,,,,,,,,,C. A. P. de la Selva del Camp,,,,,,,,,,,,,,,,,,,1.1368272,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2130059,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,C.A.E J. A. Rumeu,,,,,,,,,,,,,,,,,,,-16.2618910,,,,,,,,,,,,,,,,,,,,,,,,,,,28.4586865,,,,,,,,,,,,,,,,,,,centro especialidades Tome Cano,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,PNOA,,,,,,,,,,,,,,,,C.A.P,,,,,,,,,,,,,,,,,,,2.7477018,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8888652,,,,,,,,,,,,,,,,2/7/2011,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,25,,,,,,,,,,,,,,Carrer de Sant Roc,,,,,C.A.P de Corbera D'Ebre,,,,43784,,,,,,,,,,,,,,,0.4741405,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0765555,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,C.A.P. Concórdia,,,,,,,,,,,,,,,,,,,2.0945953,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5585736,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,C.A.P. Cunit,,,,,,,,,,,,,,,,,,,1.6255497,,,,,,,,,,,,,,,,,no,,,,,,,,,,41.1957392,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,PNOA,,,,,,,,,,,,,,,,C.A.P. Salt 2,,,,,,,,,,,,,,,,,,,2.7861883,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9699433,,,,,,,,,,,,,,,,11/7/2011,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,C.A.P. Ulldecona,,,,,,,,,,,,,,,,,,,0.4404565,,,,,,,,,,,,,,,,,yes,,,,,,,,,,40.6008811,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,public,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,C.S. Algezares,,,,,,,,,,,,,,,,,,,-1.1166315,,,,,,,,,,,,,,,,,,,,,,,,,,,37.9418997,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,6,,,PNOA,,,,,,,,,,,Praza da Constitución,,,,,C.S. Casco Vello,,,,36202,,,,,,,,,,,,,,,-8.7259461,,,,,,,,,,,,,,,,,,,Vigo,,,,,,,,42.2386920,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,C.S. Domaio,,,,,,,,,,,,,,,,,,,-8.6838733,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2842793,,Sergas,,,,,,,,,,2000,,,,,,,,,,,,,,clinic,,,,,,,,,,,,2,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,9C,,,,,,,,,,Centro de Salud Los Corrales de Buelna,,,,Avenida de la Industria,,,,,C.S. Los Corrales D. María Fernández Pérez Rasilla,,,,39400,,,,,,,,,,,,,,,-4.0661443,,,,,,,,,,,,,,,,,,,,,,,,,,,43.2550595,Centro de Salud Besaya,,,,,,24/7,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,2,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,C.S. Mondariz,,,,,,,,,,,,,,,,,,,-8.4547416,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2345074,,Sergas,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,C.S. Pazos de Borbén,,,,,,,,,,,,,,,,,,,-8.5322011,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2937028,,SERGAS,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Centre Sanitari Integrat de Paterna,,,,,,,,,,,,,,,,,,,,C.S.I. Paterna,,,,,,,,,,,Centro Sanitario Integrado de Paterna,,,,,,,,-0.4300792,,,,,,,,,,,,,,,,,,,,,,,,,,,39.4960121,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,41,,,,,,,,,,,,,,Carrer de Bellaterra,,,,,CAE Cornellà de Llobregat,,,,08940,,,,,,,,,,,,,,,2.0743519,,,,,,,,,,,,,,,,,,,Cornellà de Llobregat,,,,,,,,41.3573576,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,41,,,,,,,,,,,,,,Carrer de Bellaterra,,,,,CAE Cornellà de Llobregat,,,,08940,,,,,,,,,,,,,,,2.0742455,,,,,,,,,,,,,,,,,,,Cornellà de Llobregat,,,,,,,,41.3578457,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,CAP,,,,,,,,,,,,,,,,,,,2.7165815,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6992727,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,CAP,,,,,,,,,,,,,,,,,,,0.2611227,,,,,,,,,,,,,,,,,,,,,,,,,,,40.9102561,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,CAP,,,,,,,,,,,,,,,,,,,2.2967997,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6362356,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,CAP,,,,,,,,,,,,,,,,,,,2.0830457,,,,,,,,,,,,,,,,,yes,,,,,,,,,,41.3750775,,Institut Català de Salut,,,,,,,,,,,,,,,,,,,,,,yes,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,CAP,,,,,,,,,,,,,,,,,,,2.2847811,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6859860,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,CAP,,,,,,,,,,,,,,,,,,,1.8770156,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2295792,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,CAP,,,,,,,,,,,,,,,,,,,2.5622993,,,,,,,,,,,,,,,,,,,,,,,,,,,41.7492074,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,CAP,,,,,,,,,,,,,,,,,,,1.5303069,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2167805,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,CAP,,,,,,,,,,,,,,,,,,,2.1540391,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5594570,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Carrer Doctor Turró,,,,,CAP - Centre Atenció Primaria,,,,17176,,,,,,,,,,,,,,,2.4535066,,,,,,,,,,,,,,,,,no,,Sant Esteve d'en Bas,,,,,,,,42.1161660,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,CAP - Palafrugell,,,,,,,,,,,,,,,,,,,3.1648450,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9126643,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,CAP 3,,,,,,,,,,,,,,,,,,,2.0188544,,,,,,,,,,,,,,,,,,,,,,,,,,,41.3237935,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,
,,,,,,,,,,,,,,,,,,,,,,,,,CAP Alcarràs,,,,,,,,,,,,,,,,,,,0.5263595,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5658951,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,CAP Alfara de Carles,,,,,,,,,,,,,,,,,,,0.4002519,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8728782,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,4,,,,,,,,,,,,,,office,,,,,,,,,
,,general,,,,59-71,,,,,,,,,,,,,,Avinguda d'Amadeu Torner,,,,,CAP Amadeu Torner,,,,08902,,,,,,,,,,,,,,,2.1218567,,,,,,,,,,,,,,,,,,,l'Hospitalet de Llobregat,,,,,,,,41.3605732,,Departament de Salut de la Generalitat de Catalunya,,,,,Mo-Fr 08:00-20:00,,,,,,,,,,+34 93 336 97 44,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,CAP Ametlla de Mar,,,,,,,,,,,,,,,,,,,0.8035807,,,,,,,,,,,,,,,,,,,,,yes,,,,,,40.8863806,,,,,,,24/7,,,,,,,,,,,,,,,,,yes,,clinic,,,,,,,,,,,,3,,,,,,,,,,,,,,public,,,,,,1,,,
,,,,,,,,,,,,,,,,,,,,,,,,,CAP Apenins-Montigalà,,,,,,,,,,,,,,,,,,,2.2250788,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4539257,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,2,,,,,,,,,,,,,,public,,,,,,,,,
,,,,,,,,,knowledge,,,,,,,,,,,,,,,,CAP Balàfia-Pardinyes-Secà,,,,,,,,,,,,,,,,,,,0.6315888,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6268425,,,,,,,Mo-Fr 08:30-20:00,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,physician,,,,,,,,,,,,,,,,,,,,,,,,CAP Barri Llati,,,,,,,,,,,,,,,,,,,2.2168893,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4552121,,,,,,,Mo-Fr 08:00-21:00,,,,,,,,,,+34 934685190,,,,,,,,,clinic,,,,,,,,,,,,4,,,,,,,,,,,,,,hospital,,,,,,6,,,
,,community,,,,,,,,,,,http://sac.gencat.cat,,,,,,,Carrer de l'Ermita de Bellvitge,,,,,CAP Bellvitge,,,,08907,,,,,,,,,,,,,,,2.1091955,,,,,,,,,,,,,,,,,,,l'Hospitalet de Llobregat,,,,,,,,41.3497784,,Departament de Salut de la Generalitat de Catalunya,,,,,Mo-Fr 08:00-20:00,+34 93 336 96 78,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,Bellvitge,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,CAP Besòs,,,,,,,,,,,,,,,,,,,2.2148441,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4154846,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,CAP Bordeta - Mangraners,,,,,,,,,,,,,,,,,,,0.6457977,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6067732,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,21,,,,,,,,,,,,,,avinguda dels Vents,,,,,CAP Bufalà-Canyet,,,,08917,,,,,,,,,,,,,,,2.2404905,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4580944,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,2,,,,,,,,,,,,,,public,,,,,,1,,,
,,,,,,,,,,,,,,,,,,,,,,,,,CAP Bàscara,,,,,,,,,,,,,,,,,,,2.9090211,,,,,,,,,,,,,,,,,,,,,,,,,,,42.1586303,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,CAP Ca N'Oriac,,,,,,,,,,,,,,,,,,,2.0940341,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5640442,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,CAP Calafell,,,,,,,,,,,,,,,,,,,1.5695022,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1933680,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,public,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,CAP Campdevanol,,,,,,,,,,,,,,,,,,,2.1690112,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2209481,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,public,,,,,,,clinic,,
,,,,,,15,,,,,,,,,,,,,,Carrer de Lluís Millet,,,,+34 935705514,CAP Can Pantiquet,,,,,,,,,,,,,,,,,,,2.2194894,,,,,,,,,,,molletest.mn.ics@gencat.cat,,,,,,,,,,,,,,,,41.5483271,,,,,,,Mo-Sa 08:00-20:30; Su 09:00-17:00,+34 935705977,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,1,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,CAP Can Rull,,,,,,,,,,,,,,,,,,,2.0847913,,,,,,,,,,,,,,,,,no,,,,,,,,,,41.5534044,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,
,,,,,,,,,,,,,,,,,,,,,,,,,CAP Canaletes,,,,,,,,,,,,,,,,,,,2.1443302,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4846635,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,CAP Canovelles,,,,,,,,,,,,,,,,,,,2.2797382,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6166294,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Carrer del Marquès Leganés,,,,,CAP Cappont,,,,25001,,,,,,,,,,,,,,,0.6298384,,,,,,,,,,,,,,,,,,,Lleida,,,,,,,,41.6099417,,,,,,,,+34 973 21 01 75,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,CAP Cardona,,,,,,,,,,,,,,,,,,,1.6806808,,,,,,,,,,,,,,,,,no,,,,,,,,,,41.9148468,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,CAP Celrà,,,,,,,,,,,,,,,,,,,2.8875923,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0269948,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,CAP Centre Atenció Primaria,,,,,,,,,,,,,,,,,,,2.5441417,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0549474,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,CAP Centre d'Atenció Primària,,,,,,,,,,,,,,,,,,,2.1610679,,,,,,,,,,,,,,,,,no,,,,,,,,,,41.6907574,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,CAP Cerdanyola,,,,,,,,,,,,,,,,,,,2.4232594,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5425328,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,+34 93 660 37 38,,,,,,Carrer d'Anselm Clavé,,,,,CAP Cervelló,,,,08758,,,,,,,,,,,,,,,1.9617666,,,,,,,,,,,,,,,,,,,Cervelló,,,,,,,,41.3951507,,Departament de Salut de la Generalitat de Catalunya,,,,,Mo-Fr 08:00-20:00,,,,,2008,,,,,+34 93 684 01 70,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,45,,,,,,,,,,,,,,Avinguda Duran i Sanpere,,,,,CAP Cervera,,,,25200,,,,,,,,,,,,,,,1.2715028,,,,,,,,,,,,,,,,,yes,,Cervera,,,,,,,,41.6706612,,Servei Català de la Salut,,,,,,,,,,,,,,,+34973531048,,,,,,,,,clinic,,,,,,,,,,,,4,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,2-8,,,,,,,,,,,,,,Carrer de Chafarinas,,,,,CAP Chafarinas,,,,08033,,,,,,,,,,,,,,,2.1834215,,,,,,,,,,,,,,,,,no,,,,,,,,,,41.4473463,,,,,,,"Mo-Fr 08:00-20:00, Sa 09:00-14:00",,,,,,,,,,+34933542222,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,CAP Ciera,,,,,,,,,,,,,,,,,,,2.4378125,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5493861,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,CAP Ciutat Meridiana,,,,,,,,,,,,,,,,,,,2.1802725,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4603845,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,2,,,,,,,,,,,,,,public,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Avinguda de la República Argentina,,,,,CAP Cornellà 2 (Sant Ildefons),,,,08940,,,,,,,,,,,,,,,2.0840792,,,,,,,,,,,,,,,,,yes,,Cornellà de Llobregat,,,,,,,,41.3630690,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Avinguda de la República Argentina,,,,,CAP Cornellà 2 (Sant Ildefons),,,,08940,,,,,,,,,,,,,,,2.0843206,,,,,,,,,,,,,,,,,,,Cornellà de Llobregat,,,,,,,,41.3627087,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,CAP Cubelles,,,,,,,,,,,,,Centre d'Atenció Primària,,,,,,1.6736318,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2125015,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,healthcare,,,,,,,,,,,,,,,,Plaça del Doctor Barraquer,,,,,CAP Doctor Barraquer,,,,08930,,,,,,,,,,,,,,,2.2177294,,,,,,,,,,,,,,,,,,,Sant Adrià de Besos,,,,,,,,41.4297029,,,,,,,Mo-Fr 08:00-20:00; Sa 09:00-17:00; PH off,,CAP Doctor Barraquer,,,,,,yes,,,,,,,,,,,clinic,,,,,,,,,,,,6,,,,,,,,,,,,,,public,,,,,,,yes,ES,
,,,,,,,,,,,,,,,,,,,,,,,,,CAP Doctor Carles Ribas,,,,,,,,,,,,,,,,,,,2.1445791,,,,,,,,,,,,,,,,,,,,,,,,,,,41.3586524,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,8,,,Ajuntament de Barcelona - CartoBCN (@2013-11-10),,,,,,,,,,,Carrer de Torres i Amat,,,,,CAP Doctor Lluis Sayé,,,,,,,,,,,,,,,,,,,2.1655446,,,,,,,,,,fence,,,,,,,,,Barcelona,,,,,,,,41.3844929,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,CAP Doctor Robert,,,,,,,,,,,,,,,,,,,2.2475314,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4546239,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,5,,,,,,,,,,,,,,yes,,,,,,,,,
,,,yes,,,79,,,,,,,,,,,,,,Carrer de Sant Carles,,,,,CAP Doctor Vilaseca (Can Mariner),,,,08921,,,,,,,,,,,,,,,2.2097774,,,,,,,,,,,,,,,,,,,Santa Coloma de Gramenet,,,,,,,,41.4484309,,,,,,,Mo-Fr 08:00-21:00,,,,,,,,,,+34 934666453,,,,,,,,,clinic,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,clinic,,
