health_facility:type,rating,maxspeed,healthcare:speciality,building:part,man_made,contact:postcode,social_facility,lon,abbreviation,payment:cash,currency:others,postal_code,rooms,smoking,health_specialty:ophthalmology,source:position,contact:yelp,network,is_in,addr:housenumber,toilets,alt_name_1,source:housenumber,electricity,mapillary,addr:state,name:de,source,source:metrics,source_date,capacity:disabled,covered,image,step_count,fax,lit,tower:type,health_specialty:general_surgery,short_name,building:roof,ref:lda,fixme,leisure,lunch,description:de,historic,foot,emergency:contact:phone,currency:EUR,tourism,wheelchair:description,wikimedia_commons,addr:street,architect:wikipedia,contact:facebook,name:en,contact:fax,addr:city,designation,level,ref,notes,donation:compensation,lastcheck,roof:orientation,nursery,health_specialty:obstetrics,staff_count:physician,addr:postcode,roof:material,source:outline,internet_access,payment:mastercard,int_name,building:roof:shape,max_age,capacity:beds,rd_do:kh,contact:google_plus,architect:wikidata,BLfD:criteria,ramp,parking,loc_name,health_specialty,sport,building:fireproof,source:addr,capacity,power,lda:criteria,old_name:-1950,hospital_type:de,section,operational_status,wikipedia,leaf_type,access,religion,contact:youtube,internet,alt_website,check_date,name:zh,email,highway,name:etymology:wikidata,note:de,source:maxspeed,isced:level,barrier,contact:email,denomination,roof:shape,handrail:center,source:start_date,building:use,contact:twitter,health_specialty:internal_medicine,min_age,health_specialty:pulmonology,health_specialty:psychosomatic,name:hsb,tracktype,building:obm,source:geometry,ref_heritage,source:phone,internet_access:fee,building:roof:colour,local_name,toilets:wheelchair,old_short_name,health_amenity:type,comment,tunnel,opening_hours:visitors,loc_ref,handrail,old_name:-2006,building:height,heritage:website,contact:website,roof:colour,layer,height,source:date,long_name,alt_name,institution:support,contact:country,operator,contact:city,use,fee,blood:whole,service,area,opening_hours,hospital,contact:phone,addr:housename,elevator,name,smoothness,blood:plasma,is_in:county,heritage,ref:BLfD,park_ride,start_date,website,addr:unit,name:ar,lanes,health_specialty:plastic_surgery,contact:housenumber,nohousenumber,brand,vehicle,telephone,ref:isil,phone,surface,old_name,wheelchair:access,heritage:ref,building:min_level,name:hr,abandoned:landuse,internet_access:operator,building:walls,abandoned,maxheight,member_of,castle_type,type,healthcare:speciality:de,health_specialty:optometry,female,aeroway,architect,ele,wikipedia:de,maxweight:signed,landuse,old_name:1940,wheelchair,bridge,amenity,public_building,opening_hours:emergency,operator:type,religion:wikidata,contact:xing,reg_name,addr:suburb,official_name,payment:giro_card,short_name:de,blood:platelets,wikidata,social_facility:for,contact:foursquare,ramp:stroller,emergency,addr:district,year_of_construction,building:levels,health_specialty:surgery,website2,note,kvl_hro:type,name:fr,contact:street,opening_hours:office,nat_ref,contact:phone:emergency,disused:amenity,name:nl,description,building:material,oneway,fence_type,payment:visa,stars,UntereDenkmalbehörde:inscription_date,name:ru,payment:maestro,lat,medical_system:western,building,building:colour,parking:lane:right,natural,staff_count:nurse,noaddress,url,roof:levels,health_specialty:gynaecology,dog,beds,building:levels:underground,cutting,addr:place,healthcare,addr:country,heritage:operator,operator:wikidata
,,,,,,,,9.4115161,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elise-Averdieck-Straße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agaplesion Diakonieklinikum Rotenburg,,,,,,,,https://www.diako-online.de/,,,,,,,,,,,,,Diakoniekrankenhaus Rotenburg,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,Q1208290,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,53.1057597,,,,,,,,,,,,,,,,hospital,,,
,,,,,,,,9.1030571,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zum Schaumburger Klinikum,,,,+49 5724 9580 881399,Obernkirchen,,,,,,,,,,,31683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,information@ksl.agaplesion.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.ev-klinikum-schaumburg.de,,,,,,,,,,,,,,,,,,+49 5724 9580 0,,,Agaplesion Evangelisches Klinikum Schaumburg gGmbH,,,,,,,2017-11-30,,,,,,,,,,,,+49 5724 95800,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,52.2657349,,,,,,,,,,,,,,,,hospital,,,
,,,,,,,,9.9427453,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Humboldtallee,,,,+49 551 494273,Göttingen,,,,,,,,,,,37073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,http://neubethlehem.de/,,,,,,,,,Agaplesion Krankenhaus Neu-Bethlehem gGmbH,,,,,,,,,+49 551 4940,,,Agaplesion Neu-Bethlehem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,Q15781840,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.5403849,,,,,,,,,,,,,,,,hospital,DE,,
,,,,,,,,9.4554437,,,,,,,,,,,,34,,,,,,,,,,,,,,,+49 5531 705 288,,,,,,,,,,,,,,,,,,Forster Weg,,,,,Holzminden,,,,,,,,,,,37603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agaplesion Evangelisches Krankenhaus Holzminden,,,,,,,,,,,,Agaplesion evangelisches Krankenhaus Holzminden,,,,,,,,,,,,,,,,,,,+49 5531 7050,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,Q15781839,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,51.8350038,,,,,,,,,,,,,,,,hospital,DE,,
,,,,,,,,7.3828234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aggertalklinik Engelskirchen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.9873842,,yes,,,,,,,,,,,,,,,,,
,,,psychiatry,,,,,9.4832008,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pipping,,,,+49 5531 9311 11,Holzminden,,,,,,,,,,,37603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.familienwerk.info/einrichtungen/klinik-holzminden,,,,,,,,,Albert-Schweitzer-Familienwerk e.V.,,,,,,,,,+49 5531 9311 0,,,Albert-Schweitzer-Therapeutikum Holzminden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited,,hospital,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,51.8247852,,,,,,,,,,,,,,,,hospital,DE,,
,,,geriatrics,,,,,9.9247635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,http://www.albertinen.de/krankenhaeuser/geriatrische_klinik,,,,,,,,,Albertinen-Krankenhaus/Albertinen-Haus gGmbH,,,,,,,,,+49 40 5581 0,,,Albertinen-HausZentrum für Geriatrie und Gerontologie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.6282975,,,,,,,,,,,,,,,,hospital,,,
,,,,,,,,9.4903384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albklinik Münsingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,48.4042060,,yes,,,,,,,,,,,,,,,,,
,,,,,,,,6.0812264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alexianer Krankenhaus,,,,,,,,https://www.alexianer-aachen.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,50.7715719,,,,,,,,,,,,,,,,hospital,,,
,,,,,,,,6.0813690,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mörgensstraße,,,,,Aachen,,,,,,,,,,,52064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Alexianer Krankenhaus, Tagesklinik",,,,8,,,,https://www.alexianer-aachen.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.7711244,,yes,,,,,,,,,,,,,,hospital,DE,UntereDenkmalbehörde,
,,,,,,,,7.5637170,,,,,,,,,,,,9,,,,,,,,NRW-Atlas (ALK),,,,,,,,,,,,,,,,,,,,,,,,,Alexianerweg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alexianer Münster GmbH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.8774938,,yes,,,,,,,,,,,,,,,,,
,,,,,,,,13.4681057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alexianer St. Joseph Berlin-Weißensee GmbH,,,,,,,,,,,,Alexianer St. Joseph Krankenhaus Berlin-Weißensee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,52.5515022,,,,,,,,,,,,,,,,,,,
,,,,,,,,7.0387132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seiteneingang nutzen (keine Stufen),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alexianer-Krankenhaus Köln,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.8975184,,,,,,,,,,,,,,,,,,,
,,,,,,,,7.0064736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de:Alfried Krupp Krankenhaus Rüttenscheid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alfried-Krupp-Krankenhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,Q1650578,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.4242048,,,,,,,,,,,,,,,,,,,
,,,,,,,,8.6665289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alice-Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited,,hospital,,,,,,,,,,,,Q2646821,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.8770681,,,,,,,,,,,,,,,,hospital,,,
,,,,,,,,9.2309496,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eitzer Straße,,,,+49 4321 103 333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de:Aller-Weser-Klinik,,,,,,,,,,,,,,,,verden@aller-weser-klinik.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.aller-weser-klinik.de/klinik-verden/,,,,,,,,,Aller-Weser-Klinik gGmbH,,,,,,,,,+49 4231 103 0,,,Aller-Weser-Klinik Verden,,,,,,,,,,,,,,,Aller-Weser-Klinik gGmbH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.9131391,,,,,,,,,,,,,,,,hospital,,,
,,,,,,,,10.3094344,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Krankenhausstraße,,,,,Bad Segeberg,,,,,,,,,,,23795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seegeberger Kliniken GmbH,,,,,,,,,,,,Allgemeines Krankenhaus,,,,,,,,https://www.segebergerkliniken.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.9419702,,,,,,,,,,,,,,,,hospital,DE,,
,,,,,,,,6.3816752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allgemeines Krankenhaus Viersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.2496860,,,,,,,,,,,,,,,,,,,
,,,,,,,,7.5479277,,,,,,,,,,,,1,,,,,,,,HiRes aerial imagery,,,,,,,,,,,,,,,,,,,,,,,,,Allerstraße,,,,,Dortmund,,,,,,,,,,,44287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allgemeinspychatrische Tagesklinik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.5046925,,yes,,,,,,,,,,,,,,,DE,,
,,,,yes,,,,9.7257221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Altbau Feuerwehrstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,52.3710635,,,,,,,,,,,,,,,,,,,
,,,,,,,,8.7455478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Altenzentrum Bethesda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0894959,,yes,,,,,,,,,,,,,,hospital,,,
,,,,,,,,9.1628345,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Böheimstraße,,,,,Stuttgart,,,,,,,,,,,70199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alter Marienbau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7613172,,yes,,,,,,,,,,,,,,,DE,,
,,,,,,,,11.1454543,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brunnenstraße,,,,,Salzwedel,,,,,,,,,,,29410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Altmark-Klinikum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.8558422,,yes,,,,,,,,,,,,,,,DE,,
,,,,,,,,11.3819077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Altmark-Klinikum Gardelegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5230508,,yes,,,,,,,,,,,,,,,,,
,,,,,,,,9.9127621,,,,,,,,,,,,,,,,,,,,,,,,,,,+49 40 88908-366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de:Altonaer Kinderkrankenhaus,,,,,,,,,info@kinderkrankenhaus.net,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,AKK Altonaer Kinderkrankenhaus gGmbH,,,,,,,,,,,,Altonaer Kinderkrankenhaus,,,,,,,,http://www.kinderkrankenhaus.net,,,,,,,,,,,+49 40 88908-0,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,AKK,,Q26156624,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,53.5512030,,,,,,,,,,,,,,,,hospital,,,
,,,,,,,,10.1523153,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haselkamp,,,,,Hamburg,,,,,,,,,,,22359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amalie-Sieveking-Krankenhaus,,,,,,,,https://www.albertinen.de/krankenhaeuser/amalie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,53.6410790,,hospital,,,,,,,,,,,,,,hospital,,,
,,,,yes,,,,9.7246299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ambulanz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,52.3705849,,,,,,,,,,,,,,,,,,,
,,,,,,,,13.6994424,,,,,,,,,,,,19,,,,,,,,Geoportal ORKa MV: http://www.orka-mv.de/,,,,,,,,,,,,,,,,,,,,,,,,,Hospitalstraße,,,,,Anklam,,,,,,,,,,,17389,,,,,,,,,,,,,,,Klinikum Anklam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ameos,,,,,,,,,,,,Ameos Klinikum Anklam,,,,,,,,https://www.ameos.eu/klinikum-anklam.html,,,,,,,,,,,+49 3971 834 0,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,53.8485829,,hospital,,,,,,,,,,,,,,hospital,DE,,
,,,,,,,,8.9412687,,,,,,,,,,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rockwinkeler Landstraße,,,,,Bremen,,,,,,,,,,,28325,,,,,,,,,,,,,,,,,,,,,,,,,,,de:AMEOS Klinikum Bremen,,,,,,,,,,,,,,,,,,,,website,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heines-Klinik;AMEOS Klinik,,,AMEOS-Gruppe,,,,,,,,,,,,Ameos Klinikum Dr. Heines,,,,,,,1764,https://www.ameos.eu/standorte/ameos-west/bremen/ameos-klinikum-bremen/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,AMEOS Klinikum Dr. Heines Bremen,,,,Q1516232,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0773621,,,,,,,,,,,,230,,,,hospital,DE,,
,,,,,,,,11.4583270,,,,,,,,,,,,7a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eislebener Straße,,,,,Aschersleben,,,,,,,,,,,06449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fence,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ameos-Klinikum,,,,,,,,,,,,,,,,,,,+49 3473 970,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.7455160,,,,,,,,,,,,,,,,,,,
,,,,,,,,7.8574535,,,,,,,,,,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Universitätsklinik Freiburg,,,,,,,,,,,,Anmeldung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,48.0079003,,yes,,,,,,,,,,,,,,,,,
,,,,,,,,9.8094516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Annastift,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,Q564619,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.3692491,,,,,,,,,,,,,,,,,,,
,,,,,,,,13.5643894,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blumberger Damm,,,,,Berlin,,,,,,,,,,,12683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arona Klinik für Altersmedizin,,,,,,,,https://arona-kliniken.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,Biesdorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5148157,,,,,,,,,,,,,,,,,DE,,
,,,,,,,,8.8044855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Artemed Fachklinik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.2042841,,,,,,,,,,,,,,,,,,,
,,,,,,,,8.9982136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arztgruppe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.1870970,,yes,,,,,,,,,,,,,,,,,
,,,,,,,,10.5184662,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hauptstraße,,,,,Holzheim,,,,,,,,,,,89438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arztpraxi Michael Stegherr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.5122176,,,,,,,,,,,,,,,,hospital,,,
,,,,,,,,10.2387531,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Burgseestraße,,,,,Bad Salzungen,,,,,,,,,,,36433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asklepios Burgseekliniken (Parkklinik),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,50.8078264,,yes,,,,,,,,,,,,,,,DE,,
